quantity_part,negro,gris,blanco,gris_2,rojo,azul,amarillo,beige,gris_3,marron,Cardboard/Paper,Cloth,Flexible Plastic,Metal,Plastic,Rubber,"Bars, Ladders and Fences",Baseplates,"Belville, Scala and Fabuland",Bricks,Bricks Curved,Bricks Round and Cones,Bricks Sloped,Bricks Special,Bricks Wedged,Containers,"Duplo, Quatro and Primo",Electronics,"Flags, Signs, Plastics and Cloth",HO Scale,"Hinges, Arms and Turntables",Large Buildable Figures,Magnets and Holders,Mechanical,Minidoll Heads,Minidoll Lower Body,Minidoll Upper Body,Minifig Accessories,Minifig Heads,Minifig Headwear,Minifig Lower Body,Minifig Upper Body,Minifigs,"Non-Buildable Figures (Duplo, Fabuland, etc)",Non-LEGO,Other,Panels,Plants and Animals,Plates,Plates Angled,Plates Round Curved and Dishes,Plates Special,Pneumatics,Projectiles / Launchers,Rock,Stickers,"String, Bands and Reels","Supports, Girders and Cranes",Technic Axles,Technic Beams,Technic Beams Special,Technic Bricks,Technic Bushes,Technic Connectors,Technic Gears,Technic Panels,Technic Pins,Technic Special,"Technic Steering, Suspension and Engine",Tiles,Tiles Round and Curved,Tiles Special,Tools,Transportation - Land,Transportation - Sea and Air,Tubes and Hoses,Wheels and Tyres,Windows and Doors,Windscreens and Fuselage,0
140,0.11428571428571428,0.0,0.5785714285714286,0.0,0.15,0.0,0.05,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.02857142857142857,0.007142857142857143,0.007142857142857143,0.0,0.36428571428571427,0.007142857142857143,0.007142857142857143,0.05714285714285714,0.014285714285714285,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.16428571428571428,0.0,0.03571428571428571,0.02142857142857143,0.0,0.0,0.0,0.007142857142857143,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.03571428571428571,0.03571428571428571,0.0,0.02857142857142857,0.0,0.0,0.05714285714285714,0.03571428571428571,0.007142857142857143,8
186,0.03763440860215054,0.0,0.34946236559139787,0.0,0.1989247311827957,0.0,0.16129032258064516,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03225806451612903,0.005376344086021506,0.0,0.22580645161290322,0.016129032258064516,0.010752688172043012,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03763440860215054,0.25806451612903225,0.17204301075268819,0.0,0.10215053763440861,0.0,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026881720430107527,0.0,0.010752688172043012,0.0,0.026881720430107527,0.0,0.0,0.0,0.021505376344086023,0.0,8
618,0.09546925566343042,0.0,0.21359223300970873,0.0,0.2621359223300971,0.16828478964401294,0.10355987055016182,0.0,0.10679611650485436,0.0,0.0,0.0,0.0,0.0,0.9870550161812298,0.012944983818770227,0.011326860841423949,0.006472491909385114,0.0,0.3883495145631068,0.003236245954692557,0.016181229773462782,0.045307443365695796,0.012944983818770227,0.0,0.0,0.0,0.0,0.008090614886731391,0.0,0.014563106796116505,0.0,0.0,0.0,0.0,0.0,0.0,0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06957928802588997,0.21035598705501618,0.0,0.0048543689320388345,0.025889967637540454,0.0,0.0,0.0,0.0016181229773462784,0.0016181229773462784,0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04854368932038835,0.0,0.006472491909385114,0.0,0.022653721682847898,0.0,0.0,0.025889967637540454,0.061488673139158574,0.0048543689320388345,8
7,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
692,0.17630057803468208,0.0,0.07658959537572255,0.0,0.024566473988439308,0.0072254335260115606,0.005780346820809248,0.0953757225433526,0.2023121387283237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.024566473988439308,0.0,0.0,0.2254335260115607,0.014450867052023121,0.0476878612716763,0.08236994219653179,0.07658959537572255,0.002890173410404624,0.0,0.0,0.0,0.0,0.0,0.008670520231213872,0.0,0.0,0.0,0.0,0.0,0.0,0.008670520231213872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002890173410404624,0.004335260115606936,0.12283236994219653,0.0,0.10115606936416185,0.023121387283236993,0.0,0.0,0.0,0.0,0.002890173410404624,0.002890173410404624,0.004335260115606936,0.0,0.0,0.033236994219653176,0.004335260115606936,0.002890173410404624,0.0072254335260115606,0.0,0.01878612716763006,0.0,0.001445086705202312,0.0953757225433526,0.014450867052023121,0.05346820809248555,0.0,0.005780346820809248,0.0,0.005780346820809248,0.0,0.0,0.001445086705202312,6
677,0.2658788774002954,0.0,0.0,0.0,0.0,0.0,0.0,0.22156573116691286,0.06351550960118169,0.0,0.0,0.0,0.0,0.0,0.9940915805022157,0.005908419497784343,0.022156573116691284,0.0,0.0,0.03988183161004431,0.011816838995568686,0.011816838995568686,0.0206794682422452,0.008862629246676515,0.0,0.0,0.0,0.0,0.0,0.0,0.047267355982274745,0.0,0.0,0.0,0.0,0.0,0.0,0.007385524372230428,0.0,0.0,0.0,0.0103397341211226,0.0,0.0,0.0,0.0,0.0,0.0,0.2821270310192024,0.029542097488921712,0.013293943870014771,0.0723781388478582,0.0,0.0,0.0,0.0,0.014771048744460856,0.0,0.004431314623338257,0.0014771048744460858,0.0,0.025110782865583457,0.019202363367799114,0.053175775480059084,0.005908419497784343,0.0,0.07090103397341212,0.13737075332348597,0.03249630723781388,0.053175775480059084,0.0,0.0029542097488921715,0.0,0.0,0.0,0.0,0.0014771048744460858,0.0,0.0,1
325,0.31076923076923074,0.0,0.036923076923076927,0.0,0.20307692307692307,0.0,0.06153846153846154,0.0,0.1753846153846154,0.0,0.0,0.0,0.0,0.0,0.9876923076923076,0.012307692307692308,0.052307692307692305,0.006153846153846154,0.0,0.14153846153846153,0.027692307692307693,0.0,0.055384615384615386,0.012307692307692308,0.006153846153846154,0.0,0.0,0.009230769230769232,0.024615384615384615,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.024615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.17846153846153845,0.006153846153846154,0.04,0.04,0.0,0.0,0.0,0.003076923076923077,0.012307692307692308,0.003076923076923077,0.006153846153846154,0.0,0.0,0.0,0.0,0.06769230769230769,0.0,0.0,0.06769230769230769,0.0,0.0,0.06769230769230769,0.0,0.03076923076923077,0.0,0.003076923076923077,0.003076923076923077,0.0,0.036923076923076927,0.018461538461538463,0.012307692307692308,8
1465,0.18156996587030716,0.0,0.22866894197952217,0.0,0.0020477815699658703,0.030716723549488054,0.023208191126279865,0.0013651877133105802,0.2614334470989761,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016382252559726963,0.0,0.0,0.11262798634812286,0.004095563139931741,0.021160409556313993,0.11194539249146758,0.05870307167235495,0.006825938566552901,0.0,0.0,0.0,0.0,0.0,0.04641638225255973,0.0,0.0,0.0,0.0,0.0,0.0,0.005460750853242321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017747440273037544,0.0027303754266211604,0.2525597269624573,0.027303754266211604,0.03754266211604096,0.030716723549488054,0.0,0.0,0.0,0.0006825938566552901,0.0,0.0,0.0061433447098976105,0.0027303754266211604,0.0,0.025255972696245733,0.0,0.012286689419795221,0.008191126279863481,0.0,0.041638225255972695,0.0,0.0,0.07030716723549488,0.005460750853242321,0.048464163822525594,0.0,0.0,0.0,0.0013651877133105802,0.013651877133105802,0.0,0.011604095563139932,6
675,0.22074074074074074,0.14962962962962964,0.0,0.1511111111111111,0.035555555555555556,0.39111111111111113,0.0,0.023703703703703703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0014814814814814814,0.0,0.0,0.09333333333333334,0.0,0.0044444444444444444,0.13333333333333333,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.05925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002962962962962963,0.0,0.23407407407407407,0.07703703703703704,0.05925925925925926,0.016296296296296295,0.0,0.0,0.0,0.0,0.0,0.0,0.002962962962962963,0.0,0.0,0.017777777777777778,0.0,0.0,0.0,0.0,0.005925925925925926,0.0,0.0,0.10222222222222223,0.011851851851851851,0.14222222222222222,0.0,0.0,0.0,0.0014814814814814814,0.0,0.0,0.005925925925925926,6
1501,0.08194536975349767,0.3051299133910726,0.2678214523650899,0.1725516322451699,0.0013324450366422385,0.01798800799467022,0.04063957361758828,0.07328447701532312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.030646235842771485,0.0,0.0,0.05862758161225849,0.009327115256495669,0.02465023317788141,0.08461025982678215,0.06528980679546968,0.005329780146568954,0.0,0.0,0.0,0.0,0.0,0.018654230512991338,0.0,0.0,0.0,0.0,0.0,0.0,0.023317788141239172,0.0006662225183211193,0.0,0.0,0.011325782811459028,0.0,0.0,0.0,0.0,0.0033311125916055963,0.0,0.15389740173217856,0.010659560293137908,0.010659560293137908,0.06595602931379081,0.0,0.0,0.0,0.0006662225183211193,0.0,0.0,0.03930712858094604,0.002664890073284477,0.0,0.03930712858094604,0.039973351099267154,0.03597601598934044,0.0,0.0,0.04530313124583611,0.0,0.0,0.0552964690206529,0.004663557628247834,0.0626249167221852,0.0,0.002664890073284477,0.0,0.09060626249167222,0.001998667554963358,0.0,0.001998667554963358,6
80,0.05,0.0,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3461,0.20658769141866512,0.4377347587402485,0.0,0.29095637099104305,0.013002022536839063,0.005200809014735626,0.0005778676683039584,0.019358566888182605,0.0,0.0005778676683039584,0.0,0.0,0.0,0.0,1.0,0.0,0.020225368390638543,0.0,0.0,0.16238081479341232,0.0011557353366079169,0.019647500722334586,0.004045073678127709,0.010112684195319271,0.0,0.0,0.0,0.0,0.008668015024559377,0.0,0.07252239237214678,0.0,0.0,0.0,0.0,0.0,0.0,0.009245882692863335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32013868824039293,0.045651545796012716,0.0037561398439757295,0.11181739381681595,0.0,0.0,0.0,0.0002889338341519792,0.0,0.0,0.023981508234614275,0.017336030049118753,0.0,0.07887893672349032,0.018202831551574688,0.019069633054030626,0.0,0.0,0.04073967061542907,0.0,0.0,0.009245882692863335,0.0,0.0023114706732158337,0.0,0.0,0.0005778676683039584,0.0,0.0,0.0,0.0,6
1628,0.29975429975429974,0.06941031941031942,0.007371007371007371,0.12714987714987716,0.0018427518427518428,0.0012285012285012285,0.0036855036855036856,0.06572481572481573,0.0,0.3808353808353808,0.0,0.0006142506142506142,0.0,0.0,0.9993857493857494,0.0,0.0085995085995086,0.0,0.0,0.21375921375921375,0.006756756756756757,0.02457002457002457,0.10933660933660934,0.055896805896805894,0.002457002457002457,0.0,0.0,0.0,0.0,0.0,0.014742014742014743,0.0,0.0,0.0,0.0,0.0,0.0,0.012899262899262898,0.0,0.0,0.0,0.0012285012285012285,0.0,0.0,0.0,0.0,0.026412776412776413,0.0,0.08845208845208845,0.004914004914004914,0.042997542997543,0.016584766584766583,0.0,0.0,0.0,0.0006142506142506142,0.0018427518427518428,0.0006142506142506142,0.01597051597051597,0.0012285012285012285,0.0,0.028255528255528257,0.020884520884520884,0.0036855036855036856,0.022727272727272728,0.0,0.0171990171990172,0.16953316953316952,0.0,0.038083538083538086,0.0,0.04914004914004914,0.0,0.0006142506142506142,0.0,0.0,0.0,0.0,0.0,6
192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
997,0.0712136409227683,0.18956870611835505,0.28084252758274825,0.0160481444332999,0.0020060180541624875,0.0,0.0,0.0010030090270812437,0.0,0.16950852557673018,0.0,0.0010030090270812437,0.0,0.0,0.9989969909729187,0.0,0.009027081243731194,0.0,0.0,0.17953861584754263,0.031093279839518557,0.026078234704112337,0.06118355065195587,0.022066198595787363,0.004012036108324975,0.0,0.0,0.0,0.0,0.0,0.03610832497492478,0.0,0.0,0.0,0.0,0.0,0.0,0.011033099297893681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320962888665998,0.0020060180541624875,0.25175526579739216,0.00802407221664995,0.04714142427281846,0.03610832497492478,0.0,0.0,0.0,0.006018054162487462,0.003009027081243731,0.0,0.0,0.0020060180541624875,0.0,0.0,0.0,0.0010030090270812437,0.006018054162487462,0.0,0.004012036108324975,0.0010030090270812437,0.0,0.13139418254764293,0.0,0.05215646940822467,0.0,0.0,0.0,0.0,0.0,0.034102306920762285,0.0020060180541624875,1
997,0.0712136409227683,0.18956870611835505,0.28084252758274825,0.0160481444332999,0.0020060180541624875,0.0,0.0,0.0010030090270812437,0.0,0.16950852557673018,0.0,0.0010030090270812437,0.0,0.0,0.9989969909729187,0.0,0.009027081243731194,0.0,0.0,0.17953861584754263,0.031093279839518557,0.026078234704112337,0.06118355065195587,0.022066198595787363,0.004012036108324975,0.0,0.0,0.0,0.0,0.0,0.03610832497492478,0.0,0.0,0.0,0.0,0.0,0.0,0.011033099297893681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320962888665998,0.0020060180541624875,0.25175526579739216,0.00802407221664995,0.04714142427281846,0.03610832497492478,0.0,0.0,0.0,0.006018054162487462,0.003009027081243731,0.0,0.0,0.0020060180541624875,0.0,0.0,0.0,0.0010030090270812437,0.006018054162487462,0.0,0.004012036108324975,0.0010030090270812437,0.0,0.13139418254764293,0.0,0.05215646940822467,0.0,0.0,0.0,0.0,0.0,0.034102306920762285,0.0020060180541624875,1
997,0.0712136409227683,0.18956870611835505,0.28084252758274825,0.0160481444332999,0.0020060180541624875,0.0,0.0,0.0010030090270812437,0.0,0.16950852557673018,0.0,0.0010030090270812437,0.0,0.0,0.9989969909729187,0.0,0.009027081243731194,0.0,0.0,0.17953861584754263,0.031093279839518557,0.026078234704112337,0.06118355065195587,0.022066198595787363,0.004012036108324975,0.0,0.0,0.0,0.0,0.0,0.03610832497492478,0.0,0.0,0.0,0.0,0.0,0.0,0.011033099297893681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320962888665998,0.0020060180541624875,0.25175526579739216,0.00802407221664995,0.04714142427281846,0.03610832497492478,0.0,0.0,0.0,0.006018054162487462,0.003009027081243731,0.0,0.0,0.0020060180541624875,0.0,0.0,0.0,0.0010030090270812437,0.006018054162487462,0.0,0.004012036108324975,0.0010030090270812437,0.0,0.13139418254764293,0.0,0.05215646940822467,0.0,0.0,0.0,0.0,0.0,0.034102306920762285,0.0020060180541624875,1
999,0.07107107107107107,0.1891891891891892,0.2802802802802803,0.016016016016016016,0.002002002002002002,0.0,0.0,0.001001001001001001,0.0,0.16916916916916916,0.0,0.001001001001001001,0.0,0.0,0.998998998998999,0.0,0.009009009009009009,0.0,0.0,0.17917917917917917,0.031031031031031032,0.026026026026026026,0.06106106106106106,0.022022022022022022,0.004004004004004004,0.0,0.0,0.0,0.0,0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.011011011011011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03203203203203203,0.002002002002002002,0.25125125125125125,0.008008008008008008,0.04704704704704705,0.036036036036036036,0.0,0.0,0.0,0.006006006006006006,0.003003003003003003,0.0,0.0,0.002002002002002002,0.0,0.0,0.0,0.001001001001001001,0.006006006006006006,0.0,0.004004004004004004,0.001001001001001001,0.0,0.13113113113113112,0.0,0.05205205205205205,0.0,0.0,0.0,0.0,0.0,0.03403403403403404,0.004004004004004004,1
104,0.15384615384615385,0.11538461538461539,0.0673076923076923,0.0,0.009615384615384616,0.0,0.4807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9423076923076923,0.057692307692307696,0.019230769230769232,0.0,0.0,0.1346153846153846,0.0,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.16346153846153846,0.0,0.10576923076923077,0.10576923076923077,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0673076923076923,0.0,0.057692307692307696,0.0,0.0,0.11538461538461539,0.019230769230769232,0.019230769230769232,8
136,0.09558823529411764,0.14705882352941177,0.3014705882352941,0.13970588235294118,0.058823529411764705,0.051470588235294115,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.029411764705882353,0.0,0.08823529411764706,0.10294117647058823,0.014705882352941176,0.0,0.0,0.007352941176470588,0.0,0.0,0.022058823529411766,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08088235294117647,0.0,0.1323529411764706,0.0,0.0,0.022058823529411766,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08088235294117647,0.0,0.029411764705882353,0.0,0.07352941176470588,0.0,0.0,0.0,0.0,0.014705882352941176,8
153,0.0915032679738562,0.12418300653594772,0.35947712418300654,0.1437908496732026,0.05228758169934641,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24836601307189543,0.026143790849673203,0.0,0.10457516339869281,0.06535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.026143790849673203,0.0,0.026143790849673203,0.0,0.0,0.0,0.0,0.032679738562091505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1437908496732026,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08496732026143791,0.0,0.026143790849673203,0.0,0.0718954248366013,0.0,0.0,0.0,0.026143790849673203,0.0,8
880,0.12386363636363637,0.14772727272727273,0.31477272727272726,0.0,0.12045454545454545,0.04090909090909091,0.1215909090909091,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.9704545454545455,0.029545454545454545,0.0125,0.006818181818181818,0.0,0.1431818181818182,0.0022727272727272726,0.013636363636363636,0.06136363636363636,0.035227272727272725,0.011363636363636364,0.015909090909090907,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.02159090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.023863636363636365,0.1965909090909091,0.007954545454545454,0.08181818181818182,0.04318181818181818,0.0,0.0,0.0,0.0011363636363636363,0.0011363636363636363,0.0022727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042045454545454546,0.0,0.020454545454545454,0.0,0.029545454545454545,0.01818181818181818,0.0,0.0625,0.05113636363636364,0.003409090909090909,0
880,0.12386363636363637,0.14772727272727273,0.31477272727272726,0.0,0.12045454545454545,0.04090909090909091,0.1215909090909091,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.9704545454545455,0.029545454545454545,0.0125,0.006818181818181818,0.0,0.1431818181818182,0.0022727272727272726,0.013636363636363636,0.06136363636363636,0.035227272727272725,0.011363636363636364,0.015909090909090907,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.02159090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.023863636363636365,0.1965909090909091,0.007954545454545454,0.08181818181818182,0.04318181818181818,0.0,0.0,0.0,0.0011363636363636363,0.0011363636363636363,0.0022727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042045454545454546,0.0,0.020454545454545454,0.0,0.029545454545454545,0.01818181818181818,0.0,0.0625,0.05113636363636364,0.003409090909090909,8
150,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
958,0.3966597077244259,0.013569937369519834,0.19728601252609604,0.0041753653444676405,0.1336116910229645,0.031315240083507306,0.032359081419624215,0.0,0.0,0.024008350730688934,0.0,0.0,0.0,0.018789144050104383,0.9780793319415448,0.003131524008350731,0.031315240083507306,0.0,0.0,0.07306889352818371,0.022964509394572025,0.015657620041753653,0.06784968684759916,0.11586638830897704,0.0,0.0,0.0,0.0,0.0010438413361169101,0.0,0.0,0.0,0.025052192066805846,0.0,0.0,0.0,0.0,0.007306889352818371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020876826722338203,0.037578288100208766,0.21816283924843424,0.0,0.054279749478079335,0.10438413361169102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010438413361169101,0.0,0.0,0.0,0.0,0.0020876826722338203,0.0,0.0,0.04697286012526096,0.0010438413361169101,0.024008350730688934,0.0,0.060542797494780795,0.0,0.0,0.04592901878914405,0.04175365344467641,0.0,1
1082,0.17375231053604437,0.4214417744916821,0.0,0.3299445471349353,0.0036968576709796672,0.054528650646950096,0.0,0.0166358595194085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01756007393715342,0.0,0.0,0.02310536044362292,0.038817005545286505,0.024953789279112754,0.07024029574861368,0.014787430683918669,0.0166358595194085,0.0,0.0,0.0,0.0,0.0,0.06839186691312385,0.0,0.0,0.0,0.0,0.0,0.0,0.019408502772643253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02033271719038817,0.0,0.20794824399260628,0.06192236598890943,0.05268022181146026,0.02865064695009242,0.0,0.0,0.0,0.0009242144177449168,0.0018484288354898336,0.0,0.024953789279112754,0.018484288354898338,0.0073937153419593345,0.04990757855822551,0.013863216266173753,0.00831792975970425,0.0009242144177449168,0.0,0.133086876155268,0.0,0.0,0.04621072088724584,0.0,0.024029574861367836,0.0,0.0,0.0018484288354898336,0.0027726432532347504,0.0,0.0,0.0,6
1212,0.37458745874587457,0.452970297029703,0.0,0.15181518151815182,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03052805280528053,0.0,0.0,0.03052805280528053,0.009075907590759076,0.005775577557755775,0.041254125412541254,0.0049504950495049506,0.0016501650165016502,0.0,0.0,0.0,0.004125412541254125,0.0,0.07425742574257425,0.0,0.0,0.0,0.0,0.0,0.0,0.017326732673267328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.2995049504950495,0.06353135313531354,0.01485148514851485,0.07673267326732673,0.0,0.0,0.0,0.0008250825082508251,0.0,0.0,0.012376237623762377,0.01485148514851485,0.0,0.039603960396039604,0.018151815181518153,0.007425742574257425,0.0,0.0,0.066006600660066,0.0,0.0,0.09158415841584158,0.0,0.054455445544554455,0.0,0.0008250825082508251,0.0008250825082508251,0.00825082508250825,0.0,0.0,0.0008250825082508251,6
1209,0.07775020678246485,0.1761786600496278,0.2746071133167907,0.005789909015715467,0.014061207609594707,0.3837882547559967,0.014061207609594707,0.0008271298593879239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03391232423490488,0.006617038875103391,0.0041356492969396195,0.15467328370554176,0.004962779156327543,0.009925558312655087,0.0,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016542597187758478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36145574855252277,0.12985938792390406,0.018196856906534328,0.09594706368899918,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0,0.013234077750206782,0.0033085194375516956,0.0,0.033085194375516956,0.0041356492969396195,0.004962779156327543,0.0,0.0,0.019851116625310174,0.0,0.0,0.0934656741108354,0.0,0.0016542597187758478,0.0,0.0,0.0016542597187758478,0.0,0.0016542597187758478,0.0,0.0,1
